Bulan,
,Inflasi Tahun ke Tahun (Y o Y) (Persen)
,2024
Januari,2.41
Februari,2.81
Maret,3.04
April,3.25
Mei,2.83
Juni,2.21
Juli,2.13
Agustus,2.05
September,1.73
Oktober,1.66
November,1.41
Desember,1.51
