id,id_index,kode_provinsi,nama_provinsi,kode_kabupaten_kota,nama_kabupaten_kota,periode_update,kategori,jumlah,satuan,tahun
27,5427,35,JAWA TIMUR,3527,KABUPATEN SAMPANG,2024,PERSENTASE RAT,47.16,PERSEN,2024
28,5528,35,JAWA TIMUR,3528,KABUPATEN PAMEKASAN,2024,PERSENTASE,54.87,PERSEN,2024
28,5628,35,JAWA TIMUR,3528,KABUPATEN PAMEKASAN,2024,PERSENTASE RAT,13.42,PERSEN,2024
29,5729,35,JAWA TIMUR,3529,KABUPATEN SUMENEP,2024,PERSENTASE,51.84,PERSEN,2024
29,5829,35,JAWA TIMUR,3529,KABUPATEN SUMENEP,2024,PERSENTASE RAT,9.97,PERSEN,2024
30,5930,35,JAWA TIMUR,3571,KOTA KEDIRI,2024,PERSENTASE,89.83,PERSEN,2024
30,6030,35,JAWA TIMUR,3571,KOTA KEDIRI,2024,PERSENTASE RAT,42.59,PERSEN,2024
31,6131,35,JAWA TIMUR,3572,KOTA BLITAR,2024,PERSENTASE,71.51,PERSEN,2024
31,6231,35,JAWA TIMUR,3572,KOTA BLITAR,2024,PERSENTASE RAT,33.72,PERSEN,2024
32,6332,35,JAWA TIMUR,3573,KOTA MALANG,2024,PERSENTASE,47.47,PERSEN,2024
32,6432,35,JAWA TIMUR,3573,KOTA MALANG,2024,PERSENTASE RAT,32.94,PERSEN,2024
33,6533,35,JAWA TIMUR,3574,KOTA PROBOLINGGO,2024,PERSENTASE,73.91,PERSEN,2024
33,6633,35,JAWA TIMUR,3574,KOTA PROBOLINGGO,2024,PERSENTASE RAT,34.78,PERSEN,2024
34,6734,35,JAWA TIMUR,3575,KOTA PASURUAN,2024,PERSENTASE,35.8,PERSEN,2024
34,6834,35,JAWA TIMUR,3575,KOTA PASURUAN,2024,PERSENTASE RAT,19.53,PERSEN,2024
35,6935,35,JAWA TIMUR,3576,KOTA MOJOKERTO,2024,PERSENTASE,83.33,PERSEN,2024
35,7035,35,JAWA TIMUR,3576,KOTA MOJOKERTO,2024,PERSENTASE RAT,43.14,PERSEN,2024
36,7136,35,JAWA TIMUR,3577,KOTA MADIUN,2024,PERSENTASE,50.98,PERSEN,2024
36,7236,35,JAWA TIMUR,3577,KOTA MADIUN,2024,PERSENTASE RAT,41.5,PERSEN,2024
