Bulan,
,Inflasi Tahun ke Tahun (Y o Y) (Persen)
,2023
Januari,6.41
Februari,6.47
Maret,6.13
April,5.35
Mei,5.02
Juni,4.59
Juli,4.11
Agustus,4.13
September,3.01
Oktober,3.25
November,3.24
Desember,2.92
