id,id_index,kode_provinsi,nama_provinsi,kode_kabupaten_kota,nama_kabupaten_kota,periode_update,kategori,jumlah,satuan,tahun
7,397,35,JAWA TIMUR,3509,KABUPATEN JEMBER,2020-Q1,PERUSAHAAN BESAR,404,PERUSAHAAN,2020
7,407,35,JAWA TIMUR,3509,KABUPATEN JEMBER,2020-Q1,PERUSAHAAN KECIL,124,PERUSAHAAN,2020
7,417,35,JAWA TIMUR,3509,KABUPATEN JEMBER,2020-Q1,PERUSAHAAN MIKRO,0,PERUSAHAAN,2020
7,427,35,JAWA TIMUR,3509,KABUPATEN JEMBER,2020-Q1,PERUSAHAAN SEDANG,63,PERUSAHAAN,2020
8,438,35,JAWA TIMUR,3517,KABUPATEN JOMBANG,2020-Q1,JUMLAH PERUSAHAAN,599,PERUSAHAAN,2020
8,448,35,JAWA TIMUR,3517,KABUPATEN JOMBANG,2020-Q1,JUMLAH TENAGA KERJA,12678,PERUSAHAAN,2020
8,458,35,JAWA TIMUR,3517,KABUPATEN JOMBANG,2020-Q1,PERUSAHAAN BESAR,522,PERUSAHAAN,2020
8,468,35,JAWA TIMUR,3517,KABUPATEN JOMBANG,2020-Q1,PERUSAHAAN KECIL,55,PERUSAHAAN,2020
8,478,35,JAWA TIMUR,3517,KABUPATEN JOMBANG,2020-Q1,PERUSAHAAN MIKRO,0,PERUSAHAAN,2020
8,488,35,JAWA TIMUR,3517,KABUPATEN JOMBANG,2020-Q1,PERUSAHAAN SEDANG,22,PERUSAHAAN,2020
9,499,35,JAWA TIMUR,3571,KOTA KEDIRI,2020-Q1,JUMLAH PERUSAHAAN,437,PERUSAHAAN,2020
9,509,35,JAWA TIMUR,3571,KOTA KEDIRI,2020-Q1,JUMLAH TENAGA KERJA,3820,PERUSAHAAN,2020
9,519,35,JAWA TIMUR,3571,KOTA KEDIRI,2020-Q1,PERUSAHAAN BESAR,365,PERUSAHAAN,2020
9,529,35,JAWA TIMUR,3571,KOTA KEDIRI,2020-Q1,PERUSAHAAN KECIL,40,PERUSAHAAN,2020
9,539,35,JAWA TIMUR,3571,KOTA KEDIRI,2020-Q1,PERUSAHAAN MIKRO,0,PERUSAHAAN,2020
9,549,35,JAWA TIMUR,3571,KOTA KEDIRI,2020-Q1,PERUSAHAAN SEDANG,32,PERUSAHAAN,2020
10,5510,35,JAWA TIMUR,3524,KABUPATEN LAMONGAN,2020-Q1,JUMLAH PERUSAHAAN,394,PERUSAHAAN,2020
10,5610,35,JAWA TIMUR,3524,KABUPATEN LAMONGAN,2020-Q1,JUMLAH TENAGA KERJA,7189,PERUSAHAAN,2020
10,5710,35,JAWA TIMUR,3524,KABUPATEN LAMONGAN,2020-Q1,PERUSAHAAN BESAR,304,PERUSAHAAN,2020
10,5810,35,JAWA TIMUR,3524,KABUPATEN LAMONGAN,2020-Q1,PERUSAHAAN KECIL,62,PERUSAHAAN,2020
10,5910,35,JAWA TIMUR,3524,KABUPATEN LAMONGAN,2020-Q1,PERUSAHAAN MIKRO,0,PERUSAHAAN,2020
10,6010,35,JAWA TIMUR,3524,KABUPATEN LAMONGAN,2020-Q1,PERUSAHAAN SEDANG,28,PERUSAHAAN,2020
11,6111,35,JAWA TIMUR,3508,KABUPATEN LUMAJANG,2020-Q1,JUMLAH PERUSAHAAN,278,PERUSAHAAN,2020
11,6211,35,JAWA TIMUR,3508,KABUPATEN LUMAJANG,2020-Q1,JUMLAH TENAGA KERJA,4099,PERUSAHAAN,2020
11,6311,35,JAWA TIMUR,3508,KABUPATEN LUMAJANG,2020-Q1,PERUSAHAAN BESAR,246,PERUSAHAAN,2020
11,6411,35,JAWA TIMUR,3508,KABUPATEN LUMAJANG,2020-Q1,PERUSAHAAN KECIL,24,PERUSAHAAN,2020
11,6511,35,JAWA TIMUR,3508,KABUPATEN LUMAJANG,2020-Q1,PERUSAHAAN MIKRO,0,PERUSAHAAN,2020
11,6611,35,JAWA TIMUR,3508,KABUPATEN LUMAJANG,2020-Q1,PERUSAHAAN SEDANG,8,PERUSAHAAN,2020
12,6712,35,JAWA TIMUR,3577,KOTA MADIUN,2020-Q1,JUMLAH PERUSAHAAN,197,PERUSAHAAN,2020
12,6812,35,JAWA TIMUR,3577,KOTA MADIUN,2020-Q1,JUMLAH TENAGA KERJA,3745,PERUSAHAAN,2020
12,6912,35,JAWA TIMUR,3577,KOTA MADIUN,2020-Q1,PERUSAHAAN BESAR,157,PERUSAHAAN,2020
12,7012,35,JAWA TIMUR,3577,KOTA MADIUN,2020-Q1,PERUSAHAAN KECIL,22,PERUSAHAAN,2020
12,7112,35,JAWA TIMUR,3577,KOTA MADIUN,2020-Q1,PERUSAHAAN MIKRO,0,PERUSAHAAN,2020
12,7212,35,JAWA TIMUR,3577,KOTA MADIUN,2020-Q1,PERUSAHAAN SEDANG,18,PERUSAHAAN,2020
13,7313,35,JAWA TIMUR,3520,KABUPATEN MAGETAN,2020-Q1,JUMLAH PERUSAHAAN,192,PERUSAHAAN,2020
13,7413,35,JAWA TIMUR,3520,KABUPATEN MAGETAN,2020-Q1,JUMLAH TENAGA KERJA,1993,PERUSAHAAN,2020
13,7513,35,JAWA TIMUR,3520,KABUPATEN MAGETAN,2020-Q1,PERUSAHAAN BESAR,174,PERUSAHAAN,2020
13,7613,35,JAWA TIMUR,3520,KABUPATEN MAGETAN,2020-Q1,PERUSAHAAN KECIL,15,PERUSAHAAN,2020
13,7713,35,JAWA TIMUR,3520,KABUPATEN MAGETAN,2020-Q1,PERUSAHAAN MIKRO,0,PERUSAHAAN,2020
13,7813,35,JAWA TIMUR,3520,KABUPATEN MAGETAN,2020-Q1,PERUSAHAAN SEDANG,3,PERUSAHAAN,2020
14,7914,35,JAWA TIMUR,3573,KOTA MALANG,2020-Q1,JUMLAH PERUSAHAAN,1001,PERUSAHAAN,2020
14,8014,35,JAWA TIMUR,3573,KOTA MALANG,2020-Q1,JUMLAH TENAGA KERJA,12578,PERUSAHAAN,2020
14,8114,35,JAWA TIMUR,3573,KOTA MALANG,2020-Q1,PERUSAHAAN BESAR,850,PERUSAHAAN,2020
14,8214,35,JAWA TIMUR,3573,KOTA MALANG,2020-Q1,PERUSAHAAN KECIL,101,PERUSAHAAN,2020
14,8314,35,JAWA TIMUR,3573,KOTA MALANG,2020-Q1,PERUSAHAAN MIKRO,0,PERUSAHAAN,2020
14,8414,35,JAWA TIMUR,3573,KOTA MALANG,2020-Q1,PERUSAHAAN SEDANG,50,PERUSAHAAN,2020
15,8515,35,JAWA TIMUR,3576,KOTA MOJOKERTO,2020-Q1,JUMLAH PERUSAHAAN,909,PERUSAHAAN,2020
15,8615,35,JAWA TIMUR,3576,KOTA MOJOKERTO,2020-Q1,JUMLAH TENAGA KERJA,26298,PERUSAHAAN,2020
15,8715,35,JAWA TIMUR,3576,KOTA MOJOKERTO,2020-Q1,PERUSAHAAN BESAR,737,PERUSAHAAN,2020
15,8815,35,JAWA TIMUR,3576,KOTA MOJOKERTO,2020-Q1,PERUSAHAAN KECIL,105,PERUSAHAAN,2020
15,8915,35,JAWA TIMUR,3576,KOTA MOJOKERTO,2020-Q1,PERUSAHAAN MIKRO,0,PERUSAHAAN,2020
15,9015,35,JAWA TIMUR,3576,KOTA MOJOKERTO,2020-Q1,PERUSAHAAN SEDANG,67,PERUSAHAAN,2020
16,9116,35,JAWA TIMUR,3518,KABUPATEN NGANJUK,2020-Q1,JUMLAH PERUSAHAAN,277,PERUSAHAAN,2020
16,9216,35,JAWA TIMUR,3518,KABUPATEN NGANJUK,2020-Q1,JUMLAH TENAGA KERJA,2043,PERUSAHAAN,2020
16,9316,35,JAWA TIMUR,3518,KABUPATEN NGANJUK,2020-Q1,PERUSAHAAN BESAR,236,PERUSAHAAN,2020
16,9416,35,JAWA TIMUR,3518,KABUPATEN NGANJUK,2020-Q1,PERUSAHAAN KECIL,34,PERUSAHAAN,2020
16,9516,35,JAWA TIMUR,3518,KABUPATEN NGANJUK,2020-Q1,PERUSAHAAN MIKRO,0,PERUSAHAAN,2020
16,9616,35,JAWA TIMUR,3518,KABUPATEN NGANJUK,2020-Q1,PERUSAHAAN SEDANG,7,PERUSAHAAN,2020
17,9717,35,JAWA TIMUR,3521,KABUPATEN NGAWI,2020-Q1,JUMLAH PERUSAHAAN,217,PERUSAHAAN,2020
17,9817,35,JAWA TIMUR,3521,KABUPATEN NGAWI,2020-Q1,JUMLAH TENAGA KERJA,5760,PERUSAHAAN,2020
17,9917,35,JAWA TIMUR,3521,KABUPATEN NGAWI,2020-Q1,PERUSAHAAN BESAR,190,PERUSAHAAN,2020
17,10017,35,JAWA TIMUR,3521,KABUPATEN NGAWI,2020-Q1,PERUSAHAAN KECIL,21,PERUSAHAAN,2020
17,10117,35,JAWA TIMUR,3521,KABUPATEN NGAWI,2020-Q1,PERUSAHAAN MIKRO,0,PERUSAHAAN,2020
17,10217,35,JAWA TIMUR,3521,KABUPATEN NGAWI,2020-Q1,PERUSAHAAN SEDANG,6,PERUSAHAAN,2020
18,10318,35,JAWA TIMUR,3501,KABUPATEN PACITAN,2020-Q1,JUMLAH PERUSAHAAN,134,PERUSAHAAN,2020
18,10418,35,JAWA TIMUR,3501,KABUPATEN PACITAN,2020-Q1,JUMLAH TENAGA KERJA,245,PERUSAHAAN,2020
18,10518,35,JAWA TIMUR,3501,KABUPATEN PACITAN,2020-Q1,PERUSAHAAN BESAR,108,PERUSAHAAN,2020
18,10618,35,JAWA TIMUR,3501,KABUPATEN PACITAN,2020-Q1,PERUSAHAAN KECIL,20,PERUSAHAAN,2020
18,10718,35,JAWA TIMUR,3501,KABUPATEN PACITAN,2020-Q1,PERUSAHAAN MIKRO,0,PERUSAHAAN,2020
18,10818,35,JAWA TIMUR,3501,KABUPATEN PACITAN,2020-Q1,PERUSAHAAN SEDANG,6,PERUSAHAAN,2020
19,10919,35,JAWA TIMUR,3528,KABUPATEN PAMEKASAN,2020-Q1,JUMLAH PERUSAHAAN,499,PERUSAHAAN,2020
19,11019,35,JAWA TIMUR,3528,KABUPATEN PAMEKASAN,2020-Q1,JUMLAH TENAGA KERJA,853,PERUSAHAAN,2020
19,11119,35,JAWA TIMUR,3528,KABUPATEN PAMEKASAN,2020-Q1,PERUSAHAAN BESAR,459,PERUSAHAAN,2020
19,11219,35,JAWA TIMUR,3528,KABUPATEN PAMEKASAN,2020-Q1,PERUSAHAAN KECIL,28,PERUSAHAAN,2020
19,11319,35,JAWA TIMUR,3528,KABUPATEN PAMEKASAN,2020-Q1,PERUSAHAAN MIKRO,0,PERUSAHAAN,2020
19,11419,35,JAWA TIMUR,3528,KABUPATEN PAMEKASAN,2020-Q1,PERUSAHAAN SEDANG,12,PERUSAHAAN,2020
20,11520,35,JAWA TIMUR,3575,KOTA PASURUAN,2020-Q1,JUMLAH PERUSAHAAN,703,PERUSAHAAN,2020
20,11620,35,JAWA TIMUR,3575,KOTA PASURUAN,2020-Q1,JUMLAH TENAGA KERJA,40034,PERUSAHAAN,2020
20,11720,35,JAWA TIMUR,3575,KOTA PASURUAN,2020-Q1,PERUSAHAAN BESAR,492,PERUSAHAAN,2020
20,11820,35,JAWA TIMUR,3575,KOTA PASURUAN,2020-Q1,PERUSAHAAN KECIL,112,PERUSAHAAN,2020
20,11920,35,JAWA TIMUR,3575,KOTA PASURUAN,2020-Q1,PERUSAHAAN MIKRO,0,PERUSAHAAN,2020
20,12020,35,JAWA TIMUR,3575,KOTA PASURUAN,2020-Q1,PERUSAHAAN SEDANG,99,PERUSAHAAN,2020
21,12121,35,JAWA TIMUR,3502,KABUPATEN PONOROGO,2020-Q1,JUMLAH PERUSAHAAN,249,PERUSAHAAN,2020
21,12221,35,JAWA TIMUR,3502,KABUPATEN PONOROGO,2020-Q1,JUMLAH TENAGA KERJA,711,PERUSAHAAN,2020
21,12321,35,JAWA TIMUR,3502,KABUPATEN PONOROGO,2020-Q1,PERUSAHAAN BESAR,204,PERUSAHAAN,2020
21,12421,35,JAWA TIMUR,3502,KABUPATEN PONOROGO,2020-Q1,PERUSAHAAN KECIL,39,PERUSAHAAN,2020
21,12521,35,JAWA TIMUR,3502,KABUPATEN PONOROGO,2020-Q1,PERUSAHAAN MIKRO,0,PERUSAHAAN,2020
21,12621,35,JAWA TIMUR,3502,KABUPATEN PONOROGO,2020-Q1,PERUSAHAAN SEDANG,6,PERUSAHAAN,2020
22,12722,35,JAWA TIMUR,3574,KOTA PROBOLINGGO,2020-Q1,JUMLAH PERUSAHAAN,219,PERUSAHAAN,2020
22,12822,35,JAWA TIMUR,3574,KOTA PROBOLINGGO,2020-Q1,JUMLAH TENAGA KERJA,3098,PERUSAHAAN,2020
22,12922,35,JAWA TIMUR,3574,KOTA PROBOLINGGO,2020-Q1,PERUSAHAAN BESAR,178,PERUSAHAAN,2020
22,13022,35,JAWA TIMUR,3574,KOTA PROBOLINGGO,2020-Q1,PERUSAHAAN KECIL,27,PERUSAHAAN,2020
22,13122,35,JAWA TIMUR,3574,KOTA PROBOLINGGO,2020-Q1,PERUSAHAAN MIKRO,0,PERUSAHAAN,2020
22,13222,35,JAWA TIMUR,3574,KOTA PROBOLINGGO,2020-Q1,PERUSAHAAN SEDANG,14,PERUSAHAAN,2020
23,13323,35,JAWA TIMUR,3527,KABUPATEN SAMPANG,2020-Q1,JUMLAH PERUSAHAAN,120,PERUSAHAAN,2020
23,13423,35,JAWA TIMUR,3527,KABUPATEN SAMPANG,2020-Q1,JUMLAH TENAGA KERJA,271,PERUSAHAAN,2020
23,13523,35,JAWA TIMUR,3527,KABUPATEN SAMPANG,2020-Q1,PERUSAHAAN BESAR,111,PERUSAHAAN,2020
23,13623,35,JAWA TIMUR,3527,KABUPATEN SAMPANG,2020-Q1,PERUSAHAAN KECIL,8,PERUSAHAAN,2020
23,13723,35,JAWA TIMUR,3527,KABUPATEN SAMPANG,2020-Q1,PERUSAHAAN MIKRO,0,PERUSAHAAN,2020
23,13823,35,JAWA TIMUR,3527,KABUPATEN SAMPANG,2020-Q1,PERUSAHAAN SEDANG,1,PERUSAHAAN,2020
24,13924,35,JAWA TIMUR,3515,KABUPATEN SIDOARJO,2020-Q1,JUMLAH PERUSAHAAN,3717,PERUSAHAAN,2020
24,14024,35,JAWA TIMUR,3515,KABUPATEN SIDOARJO,2020-Q1,JUMLAH TENAGA KERJA,78550,PERUSAHAAN,2020
24,14124,35,JAWA TIMUR,3515,KABUPATEN SIDOARJO,2020-Q1,PERUSAHAAN BESAR,2965,PERUSAHAAN,2020
24,14224,35,JAWA TIMUR,3515,KABUPATEN SIDOARJO,2020-Q1,PERUSAHAAN KECIL,509,PERUSAHAAN,2020
24,14324,35,JAWA TIMUR,3515,KABUPATEN SIDOARJO,2020-Q1,PERUSAHAAN MIKRO,0,PERUSAHAAN,2020
24,14424,35,JAWA TIMUR,3515,KABUPATEN SIDOARJO,2020-Q1,PERUSAHAAN SEDANG,243,PERUSAHAAN,2020
25,14525,35,JAWA TIMUR,3512,KABUPATEN SITUBONDO,2020-Q1,JUMLAH PERUSAHAAN,329,PERUSAHAAN,2020
25,14625,35,JAWA TIMUR,3512,KABUPATEN SITUBONDO,2020-Q1,JUMLAH TENAGA KERJA,3349,PERUSAHAAN,2020
25,14725,35,JAWA TIMUR,3512,KABUPATEN SITUBONDO,2020-Q1,PERUSAHAAN BESAR,289,PERUSAHAAN,2020
25,14825,35,JAWA TIMUR,3512,KABUPATEN SITUBONDO,2020-Q1,PERUSAHAAN KECIL,26,PERUSAHAAN,2020
25,14925,35,JAWA TIMUR,3512,KABUPATEN SITUBONDO,2020-Q1,PERUSAHAAN MIKRO,0,PERUSAHAAN,2020
25,15025,35,JAWA TIMUR,3512,KABUPATEN SITUBONDO,2020-Q1,PERUSAHAAN SEDANG,14,PERUSAHAAN,2020
26,15126,35,JAWA TIMUR,3529,KABUPATEN SUMENEP,2020-Q1,JUMLAH PERUSAHAAN,480,PERUSAHAAN,2020
26,15226,35,JAWA TIMUR,3529,KABUPATEN SUMENEP,2020-Q1,JUMLAH TENAGA KERJA,398,PERUSAHAAN,2020
26,15326,35,JAWA TIMUR,3529,KABUPATEN SUMENEP,2020-Q1,PERUSAHAAN BESAR,458,PERUSAHAAN,2020
26,15426,35,JAWA TIMUR,3529,KABUPATEN SUMENEP,2020-Q1,PERUSAHAAN KECIL,18,PERUSAHAAN,2020
26,15526,35,JAWA TIMUR,3529,KABUPATEN SUMENEP,2020-Q1,PERUSAHAAN MIKRO,0,PERUSAHAAN,2020
26,15626,35,JAWA TIMUR,3529,KABUPATEN SUMENEP,2020-Q1,PERUSAHAAN SEDANG,4,PERUSAHAAN,2020
27,15727,35,JAWA TIMUR,3503,KABUPATEN TRENGGALEK,2020-Q1,JUMLAH PERUSAHAAN,199,PERUSAHAAN,2020
27,15827,35,JAWA TIMUR,3503,KABUPATEN TRENGGALEK,2020-Q1,JUMLAH TENAGA KERJA,76,PERUSAHAAN,2020
27,15927,35,JAWA TIMUR,3503,KABUPATEN TRENGGALEK,2020-Q1,PERUSAHAAN BESAR,189,PERUSAHAAN,2020
27,16027,35,JAWA TIMUR,3503,KABUPATEN TRENGGALEK,2020-Q1,PERUSAHAAN KECIL,9,PERUSAHAAN,2020
27,16127,35,JAWA TIMUR,3503,KABUPATEN TRENGGALEK,2020-Q1,PERUSAHAAN MIKRO,0,PERUSAHAAN,2020
27,16227,35,JAWA TIMUR,3503,KABUPATEN TRENGGALEK,2020-Q1,PERUSAHAAN SEDANG,1,PERUSAHAAN,2020
28,16328,35,JAWA TIMUR,3523,KABUPATEN TUBAN,2020-Q1,JUMLAH PERUSAHAAN,418,PERUSAHAAN,2020
