periode,status_penanaman_modal,regional,negara,sektor_utama,nama_sektor,deskripsi_kbli_2digit,provinsi,kabupaten_kota,jawa_luar_jawa,pulau,investasi_rp_juta,investasi_us_ribu,tki
2024 - Triwulan 2,PMA,Afrika,Eswatini,Sektor Sekunder,Industri Kimia Dan Farmasi,(20-2020) Industri Bahan Kimia Dan Barang Dari Bahan Kimia,Jawa Timur,Kabupaten Gresik,Jawa,Jawa,0,0,0
2024 - Triwulan 2,PMA,Afrika,Eswatini,Sektor Tersier,Perdagangan dan Reparasi,(33-2020) Reparasi dan pemasangan mesin dan peralatan,Jawa Timur,Kota Surabaya,Jawa,Jawa,0,0,0
2024 - Triwulan 2,PMA,Afrika,Eswatini,Sektor Tersier,Perdagangan dan Reparasi,"(46-2020) Perdagangan Besar, Bukan Mobil Dan Sepeda Motor",Jawa Timur,Kota Surabaya,Jawa,Jawa,0,0,0
2024 - Triwulan 2,PMA,Afrika,Maroko,Sektor Tersier,Jasa Lainnya,(63-2020) Aktivitas Jasa Informasi,Jawa Timur,Kota Surabaya,Jawa,Jawa,0,0,0
2024 - Triwulan 2,PMA,Afrika,Mauritius,Sektor Sekunder,Industri Karet dan Plastik,"(22-2020) Industri Karet, Barang Dari Karet Dan Plastik",Jawa Timur,Kabupaten Sidoarjo,Jawa,Jawa,0,0,1
2024 - Triwulan 2,PMA,Afrika,Mauritius,Sektor Sekunder,Industri Kimia Dan Farmasi,(20-2020) Industri Bahan Kimia Dan Barang Dari Bahan Kimia,Jawa Timur,Kabupaten Gresik,Jawa,Jawa,0,0,3
2024 - Triwulan 2,PMA,Afrika,Mauritius,Sektor Tersier,Perdagangan dan Reparasi,"(46-2020) Perdagangan Besar, Bukan Mobil Dan Sepeda Motor",Jawa Timur,Kabupaten Gresik,Jawa,Jawa,0,0,1
2024 - Triwulan 2,PMA,Afrika,Mesir,Sektor Tersier,Perdagangan dan Reparasi,"(47-2020) Perdagangan Eceran, Bukan Mobil Dan Motor",Jawa Timur,Kabupaten Bondowoso,Jawa,Jawa,0,0,5
2024 - Triwulan 2,PMA,Afrika,Seychelles,Sektor Sekunder,Industri Karet dan Plastik,"(22-2020) Industri Karet, Barang Dari Karet Dan Plastik",Jawa Timur,Kabupaten Mojokerto,Jawa,Jawa,211.7,14.1,10
2024 - Triwulan 2,PMA,Afrika,Seychelles,Sektor Sekunder,Industri Kertas dan Percetakan,(17-2020) Industri Kertas dan Barang Dari Kertas,Jawa Timur,Kabupaten Gresik,Jawa,Jawa,1,0.1,0
2024 - Triwulan 2,PMA,Afrika,Seychelles,Sektor Sekunder,Industri Kimia Dan Farmasi,(20-2020) Industri Bahan Kimia Dan Barang Dari Bahan Kimia,Jawa Timur,Kabupaten Gresik,Jawa,Jawa,0,0,0
2024 - Triwulan 2,PMA,Afrika,Seychelles,Sektor Sekunder,Industri Kimia Dan Farmasi,(20-2020) Industri Bahan Kimia Dan Barang Dari Bahan Kimia,Jawa Timur,Kabupaten Mojokerto,Jawa,Jawa,0,0,5
2024 - Triwulan 2,PMA,Afrika,Seychelles,Sektor Sekunder,Industri Lainnya,(31-2020) Industri Furnitur,Jawa Timur,Kabupaten Mojokerto,Jawa,Jawa,7995,533,0
2024 - Triwulan 2,PMA,Afrika,Seychelles,Sektor Sekunder,Industri Lainnya,(32-2020) Industri pengolahan lainnya,Jawa Timur,Kabupaten Mojokerto,Jawa,Jawa,0,0,0
2024 - Triwulan 2,PMA,Afrika,Seychelles,Sektor Sekunder,"Industri Logam Dasar, Barang Logam, Bukan Mesin dan Peralatannya",(24-2020) Industri Logam Dasar,Jawa Timur,Kabupaten Mojokerto,Jawa,Jawa,0,0,0
2024 - Triwulan 2,PMA,Afrika,Seychelles,Sektor Sekunder,"Industri Logam Dasar, Barang Logam, Bukan Mesin dan Peralatannya","(25-2020) Industri Barang Logam, Bukan Mesin Dan Peralatannya",Jawa Timur,Kabupaten Mojokerto,Jawa,Jawa,0,0,0
2024 - Triwulan 2,PMA,Afrika,Seychelles,Sektor Sekunder,Industri Tekstil,(13-2020) Industri tekstil,Jawa Timur,Kabupaten Mojokerto,Jawa,Jawa,223.3,14.9,11
2024 - Triwulan 2,PMA,Afrika,Seychelles,Sektor Tersier,Hotel dan Restoran,(55-2020) Penyediaan Akomodasi,Jawa Timur,Kabupaten Mojokerto,Jawa,Jawa,0,0,0
2024 - Triwulan 2,PMA,Afrika,Seychelles,Sektor Tersier,Perdagangan dan Reparasi,"(46-2020) Perdagangan Besar, Bukan Mobil Dan Sepeda Motor",Jawa Timur,Kabupaten Gresik,Jawa,Jawa,0,0,0
2024 - Triwulan 2,PMA,Afrika,Seychelles,Sektor Tersier,Perdagangan dan Reparasi,"(46-2020) Perdagangan Besar, Bukan Mobil Dan Sepeda Motor",Jawa Timur,Kabupaten Mojokerto,Jawa,Jawa,101.3,6.8,9
2024 - Triwulan 2,PMA,Afrika,Tunisia,Sektor Tersier,Perdagangan dan Reparasi,"(46-2020) Perdagangan Besar, Bukan Mobil Dan Sepeda Motor",Jawa Timur,Kabupaten Sidoarjo,Jawa,Jawa,0,0,0
2024 - Triwulan 2,PMA,Afrika,Tunisia,Sektor Tersier,Perdagangan dan Reparasi,"(46-2020) Perdagangan Besar, Bukan Mobil Dan Sepeda Motor",Jawa Timur,Kota Surabaya,Jawa,Jawa,0,0,0
2024 - Triwulan 2,PMA,Amerika,Amerika Serikat,Sektor Primer,Pertambangan,(06-2020) Pertambangan Minyak Bumi dan Gas Alam Dan Panas Bumi,Jawa Timur,Kabupaten Bondowoso,Jawa,Jawa,135353,9023.5,1
2024 - Triwulan 2,PMA,Amerika,Amerika Serikat,Sektor Primer,Pertambangan,(07-2020) Pertambangan Bijih Logam,Jawa Timur,Kabupaten Gresik,Jawa,Jawa,1900477.9,126698.5,0
2024 - Triwulan 2,PMA,Amerika,Amerika Serikat,Sektor Primer,"Tanaman Pangan, Perkebunan, dan Peternakan","(01-2020) Pertanian Tanaman, Peternakan, Perburuan dan Kegiatan YBDI",Jawa Timur,Kabupaten Malang,Jawa,Jawa,0,0,0
2024 - Triwulan 2,PMA,Amerika,Amerika Serikat,Sektor Sekunder,Industri Karet dan Plastik,"(22-2020) Industri Karet, Barang Dari Karet Dan Plastik",Jawa Timur,Kabupaten Pasuruan,Jawa,Jawa,362.8,24.2,0
2024 - Triwulan 2,PMA,Amerika,Amerika Serikat,Sektor Sekunder,Industri Kayu,"(16-2020) Industri Kayu, Barang dari Kayu dan Gabus (Tidak Termasuk Furnitur) dan Barang Anyaman dari Bambu, Rotan dan Sejenisnya",Jawa Timur,Kabupaten Jombang,Jawa,Jawa,202.6,13.5,30
2024 - Triwulan 2,PMA,Amerika,Amerika Serikat,Sektor Sekunder,Industri Kayu,"(16-2020) Industri Kayu, Barang dari Kayu dan Gabus (Tidak Termasuk Furnitur) dan Barang Anyaman dari Bambu, Rotan dan Sejenisnya",Jawa Timur,Kabupaten Lumajang,Jawa,Jawa,0,0,5
2024 - Triwulan 2,PMA,Amerika,Amerika Serikat,Sektor Sekunder,Industri Kendaraan Bermotor dan Alat Transportasi Lain,"(29-2020) Industri Kendaraan Bermotor, Trailer Dan Semi Trailer",Jawa Timur,Kabupaten Gresik,Jawa,Jawa,1577.2,105.1,0
2024 - Triwulan 2,PMA,Amerika,Amerika Serikat,Sektor Sekunder,Industri Kendaraan Bermotor dan Alat Transportasi Lain,(30-2020) Industri Alat Angkutan Lainnya,Jawa Timur,Kabupaten Sidoarjo,Jawa,Jawa,0,0,0
2024 - Triwulan 2,PMA,Amerika,Amerika Serikat,Sektor Sekunder,Industri Kimia Dan Farmasi,(20-2020) Industri Bahan Kimia Dan Barang Dari Bahan Kimia,Jawa Timur,Kabupaten Pasuruan,Jawa,Jawa,0,0,0
2024 - Triwulan 2,PMA,Amerika,Amerika Serikat,Sektor Sekunder,Industri Kimia Dan Farmasi,(20-2020) Industri Bahan Kimia Dan Barang Dari Bahan Kimia,Jawa Timur,Kota Surabaya,Jawa,Jawa,2103.6,140.2,0
2024 - Triwulan 2,PMA,Amerika,Amerika Serikat,Sektor Sekunder,Industri Kimia Dan Farmasi,"(21-2020) Industri Farmasi, Produk Obat Kimia Dan Obat Tradisional",Jawa Timur,Kabupaten Pasuruan,Jawa,Jawa,61482.5,4098.8,0
2024 - Triwulan 2,PMA,Amerika,Amerika Serikat,Sektor Sekunder,Industri Lainnya,(31-2020) Industri Furnitur,Jawa Timur,Kabupaten Jombang,Jawa,Jawa,0,0,0
2024 - Triwulan 2,PMA,Amerika,Amerika Serikat,Sektor Sekunder,Industri Lainnya,(31-2020) Industri Furnitur,Jawa Timur,Kabupaten Sidoarjo,Jawa,Jawa,8.4,0.5,5
2024 - Triwulan 2,PMA,Amerika,Amerika Serikat,Sektor Sekunder,Industri Lainnya,(32-2020) Industri pengolahan lainnya,Jawa Timur,Kota Probolinggo,Jawa,Jawa,0,0,0
2024 - Triwulan 2,PMA,Amerika,Amerika Serikat,Sektor Sekunder,Industri Lainnya,(32-2020) Industri pengolahan lainnya,Jawa Timur,Kota Surabaya,Jawa,Jawa,591,39.4,0
2024 - Triwulan 2,PMA,Amerika,Amerika Serikat,Sektor Sekunder,"Industri Logam Dasar, Barang Logam, Bukan Mesin dan Peralatannya",(24-2020) Industri Logam Dasar,Jawa Timur,Kabupaten Gresik,Jawa,Jawa,679137.5,45275.8,0
2024 - Triwulan 2,PMA,Amerika,Amerika Serikat,Sektor Sekunder,Industri Makanan,(10-2020) Industri Makanan,Jawa Timur,Kabupaten Sidoarjo,Jawa,Jawa,0,0,0
2024 - Triwulan 2,PMA,Amerika,Amerika Serikat,Sektor Sekunder,Industri Makanan,(12-2020) Industri Pengolahan Tembakau,Jawa Timur,Kabupaten Jember,Jawa,Jawa,524.8,35,345
2024 - Triwulan 2,PMA,Amerika,Amerika Serikat,Sektor Sekunder,"Industri  Mesin, Elektronik, Instrumen Kedokteran, Peralatan Listrik, Presisi, Optik dan Jam","(26-2020) Industri Komputer, Barang Elektronik Dan Optik",Jawa Timur,Kota Surabaya,Jawa,Jawa,0,0,0
2024 - Triwulan 2,PMA,Amerika,Amerika Serikat,Sektor Sekunder,Industri Mineral Non Logam,(23-2020) Industri Barang Galian Bukan Logam,Jawa Timur,Kabupaten Malang,Jawa,Jawa,0,0,0
2024 - Triwulan 2,PMA,Amerika,Amerika Serikat,Sektor Sekunder,Industri Mineral Non Logam,(23-2020) Industri Barang Galian Bukan Logam,Jawa Timur,Kabupaten Tulungagung,Jawa,Jawa,0,0,2
2024 - Triwulan 2,PMA,Amerika,Amerika Serikat,Sektor Sekunder,Industri Tekstil,(14-2020) Industri Pakaian Jadi,Jawa Timur,Kota Probolinggo,Jawa,Jawa,3472.2,231.5,353
2024 - Triwulan 2,PMA,Amerika,Amerika Serikat,Sektor Tersier,Hotel dan Restoran,(55-2020) Penyediaan Akomodasi,Jawa Timur,Kabupaten Banyuwangi,Jawa,Jawa,0,0,0
2024 - Triwulan 2,PMA,Amerika,Amerika Serikat,Sektor Tersier,Hotel dan Restoran,(56-2020) Penyediaan Makanan Dan Minuman,Jawa Timur,Kabupaten Sidoarjo,Jawa,Jawa,2.2,0.1,0
2024 - Triwulan 2,PMA,Amerika,Amerika Serikat,Sektor Tersier,Hotel dan Restoran,(56-2020) Penyediaan Makanan Dan Minuman,Jawa Timur,Kota Malang,Jawa,Jawa,24.3,1.6,0
2024 - Triwulan 2,PMA,Amerika,Amerika Serikat,Sektor Tersier,Hotel dan Restoran,(56-2020) Penyediaan Makanan Dan Minuman,Jawa Timur,Kota Surabaya,Jawa,Jawa,5.5,0.3,0
2024 - Triwulan 2,PMA,Amerika,Amerika Serikat,Sektor Tersier,Jasa Lainnya,(63-2020) Aktivitas Jasa Informasi,Jawa Timur,Kota Surabaya,Jawa,Jawa,1040.9,69.4,0
2024 - Triwulan 2,PMA,Amerika,Amerika Serikat,Sektor Tersier,Jasa Lainnya,(72-2020) Penelitian Dan Pengembangan Ilmu Pengetahuan,Jawa Timur,Kabupaten Pasuruan,Jawa,Jawa,0,0,0
2024 - Triwulan 2,PMA,Amerika,Amerika Serikat,Sektor Tersier,Jasa Lainnya,(78-2020) Aktivitas Ketenagakerjaan,Jawa Timur,Kota Surabaya,Jawa,Jawa,55.3,3.7,0
2024 - Triwulan 2,PMA,Amerika,Amerika Serikat,Sektor Tersier,Jasa Lainnya,"(79-2020) Aktivitas Agen Perjalanan, Penyelenggara Tur Dan Jasa Reservasi Lainnya",Jawa Timur,Kabupaten Banyuwangi,Jawa,Jawa,0,0,0
2024 - Triwulan 2,PMA,Amerika,Amerika Serikat,Sektor Tersier,Jasa Lainnya,(80-2020) Aktivitas Keamanan dan Penyelidikan,Jawa Timur,Kabupaten Gresik,Jawa,Jawa,0,0,0
2024 - Triwulan 2,PMA,Amerika,Amerika Serikat,Sektor Tersier,Jasa Lainnya,"(82-2020) Aktivitas Administrasi Kantor, Aktivitas Penunjang Kantor Dan Aktivitas Penunjang Usaha Lainnya",Jawa Timur,Kabupaten Pasuruan,Jawa,Jawa,0,0,0
2024 - Triwulan 2,PMA,Amerika,Amerika Serikat,Sektor Tersier,Jasa Lainnya,"(82-2020) Aktivitas Administrasi Kantor, Aktivitas Penunjang Kantor Dan Aktivitas Penunjang Usaha Lainnya",Jawa Timur,Kabupaten Sidoarjo,Jawa,Jawa,0,0,0
2024 - Triwulan 2,PMA,Amerika,Amerika Serikat,Sektor Tersier,Jasa Lainnya,(95-2020) Reparasi Komputer Dan Barang Keperluan Pribadi Dan Perlengkapan Rumah Tangga,Jawa Timur,Kabupaten Malang,Jawa,Jawa,70.7,4.7,0
2024 - Triwulan 2,PMA,Amerika,Amerika Serikat,Sektor Tersier,Konstruksi,(43-2020) Konstruksi Khusus,Jawa Timur,Kabupaten Probolinggo,Jawa,Jawa,0,0,2
2024 - Triwulan 2,PMA,Amerika,Amerika Serikat,Sektor Tersier,"Listrik, Gas dan Air","(35-2020) Pengadaan Listrik, Gas, Uap/Air Panas Dan Udara Dingin",Jawa Timur,Kabupaten Bondowoso,Jawa,Jawa,320916.7,21394.4,1
2024 - Triwulan 2,PMA,Amerika,Amerika Serikat,Sektor Tersier,Perdagangan dan Reparasi,"(46-2020) Perdagangan Besar, Bukan Mobil Dan Sepeda Motor",Jawa Timur,Kabupaten Banyuwangi,Jawa,Jawa,2700,180,0
2024 - Triwulan 2,PMA,Amerika,Amerika Serikat,Sektor Tersier,Perdagangan dan Reparasi,"(46-2020) Perdagangan Besar, Bukan Mobil Dan Sepeda Motor",Jawa Timur,Kabupaten Jember,Jawa,Jawa,0,0,0
2024 - Triwulan 2,PMA,Amerika,Amerika Serikat,Sektor Tersier,Perdagangan dan Reparasi,"(46-2020) Perdagangan Besar, Bukan Mobil Dan Sepeda Motor",Jawa Timur,Kabupaten Jombang,Jawa,Jawa,0,0,0
2024 - Triwulan 2,PMA,Amerika,Amerika Serikat,Sektor Tersier,Perdagangan dan Reparasi,"(46-2020) Perdagangan Besar, Bukan Mobil Dan Sepeda Motor",Jawa Timur,Kabupaten Malang,Jawa,Jawa,106.1,7.1,0
2024 - Triwulan 2,PMA,Amerika,Amerika Serikat,Sektor Tersier,Perdagangan dan Reparasi,"(46-2020) Perdagangan Besar, Bukan Mobil Dan Sepeda Motor",Jawa Timur,Kabupaten Pasuruan,Jawa,Jawa,0,0,0
2024 - Triwulan 2,PMA,Amerika,Amerika Serikat,Sektor Tersier,Perdagangan dan Reparasi,"(46-2020) Perdagangan Besar, Bukan Mobil Dan Sepeda Motor",Jawa Timur,Kabupaten Sidoarjo,Jawa,Jawa,43.8,2.9,0
2024 - Triwulan 2,PMA,Amerika,Amerika Serikat,Sektor Tersier,Perdagangan dan Reparasi,"(46-2020) Perdagangan Besar, Bukan Mobil Dan Sepeda Motor",Jawa Timur,Kota Malang,Jawa,Jawa,0,0,0
2024 - Triwulan 2,PMA,Amerika,Amerika Serikat,Sektor Tersier,Perdagangan dan Reparasi,"(46-2020) Perdagangan Besar, Bukan Mobil Dan Sepeda Motor",Jawa Timur,Kota Surabaya,Jawa,Jawa,171.6,11.5,0
2024 - Triwulan 2,PMA,Amerika,Amerika Serikat,Sektor Tersier,Perdagangan dan Reparasi,"(47-2020) Perdagangan Eceran, Bukan Mobil Dan Motor",Jawa Timur,Kota Malang,Jawa,Jawa,0,0,0
2024 - Triwulan 2,PMA,Amerika,Amerika Serikat,Sektor Tersier,Perdagangan dan Reparasi,"(47-2020) Perdagangan Eceran, Bukan Mobil Dan Motor",Jawa Timur,Kota Surabaya,Jawa,Jawa,0,0,0
2024 - Triwulan 2,PMA,Amerika,Amerika Serikat,Sektor Tersier,"Perumahan, Kawasan Industri dan Perkantoran",(68-2020) Real Estat,Jawa Timur,Kabupaten Banyuwangi,Jawa,Jawa,0,0,0
2024 - Triwulan 2,PMA,Amerika,Amerika Serikat,Sektor Tersier,"Transportasi, Gudang dan Telekomunikasi",(52-2020) Pergudangan dan Aktivitas Penunjang Angkutan,Jawa Timur,Kabupaten Gresik,Jawa,Jawa,2000,133.3,0
2024 - Triwulan 2,PMA,Amerika,Amerika Serikat,Sektor Tersier,"Transportasi, Gudang dan Telekomunikasi",(52-2020) Pergudangan dan Aktivitas Penunjang Angkutan,Jawa Timur,Kabupaten Jember,Jawa,Jawa,2066.1,137.8,217
2024 - Triwulan 2,PMA,Amerika,Amerika Serikat,Sektor Tersier,"Transportasi, Gudang dan Telekomunikasi",(52-2020) Pergudangan dan Aktivitas Penunjang Angkutan,Jawa Timur,Kota Surabaya,Jawa,Jawa,0,0,2
2024 - Triwulan 2,PMA,Amerika,Belize,Sektor Tersier,Perdagangan dan Reparasi,"(46-2020) Perdagangan Besar, Bukan Mobil Dan Sepeda Motor",Jawa Timur,Kota Surabaya,Jawa,Jawa,0,0,0
2024 - Triwulan 2,PMA,Amerika,Bermuda,Sektor Sekunder,Industri Kimia Dan Farmasi,(20-2020) Industri Bahan Kimia Dan Barang Dari Bahan Kimia,Jawa Timur,Kabupaten Gresik,Jawa,Jawa,0,0,0
2024 - Triwulan 2,PMA,Amerika,Bermuda,Sektor Sekunder,Industri Makanan,(10-2020) Industri Makanan,Jawa Timur,Kabupaten Malang,Jawa,Jawa,4338.4,289.2,40
2024 - Triwulan 2,PMA,Amerika,Brasil,Sektor Sekunder,Industri Barang dari Kulit dan Alas Kaki,"(15-2020) Industri Kulit, Barang dari Kulit dan Alas Kaki",Jawa Timur,Kabupaten Sidoarjo,Jawa,Jawa,0,0,0
2024 - Triwulan 2,PMA,Amerika,Brasil,Sektor Sekunder,Industri Lainnya,"(38-2020) Pengumpulan, Treatment dan Pembuangan Limbah dan Sampah serta Aktivitas Pemulihan Material",Jawa Timur,Kabupaten Lamongan,Jawa,Jawa,20100,1340,32
2024 - Triwulan 2,PMA,Amerika,Brasil,Sektor Sekunder,Industri Lainnya,"(38-2020) Pengumpulan, Treatment dan Pembuangan Limbah dan Sampah serta Aktivitas Pemulihan Material",Jawa Timur,Kabupaten Pasuruan,Jawa,Jawa,350,23.3,0
2024 - Triwulan 2,PMA,Amerika,Brasil,Sektor Sekunder,Industri Lainnya,"(38-2020) Pengumpulan, Treatment dan Pembuangan Limbah dan Sampah serta Aktivitas Pemulihan Material",Jawa Timur,Kabupaten Sidoarjo,Jawa,Jawa,1850,123.3,0
2024 - Triwulan 2,PMA,Amerika,Kepulauan Cayman,Sektor Sekunder,Industri Karet dan Plastik,"(22-2020) Industri Karet, Barang Dari Karet Dan Plastik",Jawa Timur,Kabupaten Mojokerto,Jawa,Jawa,0,0,0
2024 - Triwulan 2,PMA,Amerika,Kepulauan Cayman,Sektor Sekunder,Industri Kimia Dan Farmasi,(20-2020) Industri Bahan Kimia Dan Barang Dari Bahan Kimia,Jawa Timur,Kabupaten Gresik,Jawa,Jawa,13640,909.3,0
2024 - Triwulan 2,PMA,Amerika,Kepulauan Cayman,Sektor Sekunder,Industri Makanan,(10-2020) Industri Makanan,Jawa Timur,Kabupaten Gresik,Jawa,Jawa,0,0,0
2024 - Triwulan 2,PMA,Amerika,Kepulauan Cayman,Sektor Sekunder,Industri Makanan,(11-2020) Industri Minuman,Jawa Timur,Kabupaten Mojokerto,Jawa,Jawa,0,0,0
2024 - Triwulan 2,PMA,Amerika,Kepulauan Cayman,Sektor Tersier,Hotel dan Restoran,(56-2020) Penyediaan Makanan Dan Minuman,Jawa Timur,Kota Surabaya,Jawa,Jawa,0,0,0
2024 - Triwulan 2,PMA,Amerika,Kepulauan Cayman,Sektor Tersier,Jasa Lainnya,(63-2020) Aktivitas Jasa Informasi,Jawa Timur,Kota Surabaya,Jawa,Jawa,0,0,0
2024 - Triwulan 2,PMA,Amerika,Kepulauan Cayman,Sektor Tersier,"Perumahan, Kawasan Industri dan Perkantoran",(68-2020) Real Estat,Jawa Timur,Kota Malang,Jawa,Jawa,0,0,0
2024 - Triwulan 2,PMA,Amerika,Kepulauan Cayman,Sektor Tersier,"Perumahan, Kawasan Industri dan Perkantoran",(68-2020) Real Estat,Jawa Timur,Kota Surabaya,Jawa,Jawa,0,0,0
2024 - Triwulan 2,PMA,Amerika,Kepulauan Cayman,Sektor Tersier,"Transportasi, Gudang dan Telekomunikasi",(49-2020) Angkutan Darat dan Angkutan melalui Saluran Pipa,Jawa Timur,Kota Surabaya,Jawa,Jawa,29793,1986.2,0
2024 - Triwulan 2,PMA,Amerika,Kepulauan Cayman,Sektor Tersier,"Transportasi, Gudang dan Telekomunikasi",(52-2020) Pergudangan dan Aktivitas Penunjang Angkutan,Jawa Timur,Kabupaten Malang,Jawa,Jawa,0,0,0
2024 - Triwulan 2,PMA,Amerika,Kepulauan Cayman,Sektor Tersier,"Transportasi, Gudang dan Telekomunikasi",(52-2020) Pergudangan dan Aktivitas Penunjang Angkutan,Jawa Timur,Kota Surabaya,Jawa,Jawa,850.4,56.7,0
2024 - Triwulan 2,PMA,Amerika,Kepulauan Virgin Inggris,Sektor Sekunder,Industri Barang dari Kulit dan Alas Kaki,"(15-2020) Industri Kulit, Barang dari Kulit dan Alas Kaki",Jawa Timur,Kabupaten Nganjuk,Jawa,Jawa,221.5,14.7,289
2024 - Triwulan 2,PMA,Amerika,Kepulauan Virgin Inggris,Sektor Sekunder,Industri Kayu,"(16-2020) Industri Kayu, Barang dari Kayu dan Gabus (Tidak Termasuk Furnitur) dan Barang Anyaman dari Bambu, Rotan dan Sejenisnya",Jawa Timur,Kabupaten Mojokerto,Jawa,Jawa,0,0,0
2024 - Triwulan 2,PMA,Amerika,Kepulauan Virgin Inggris,Sektor Sekunder,Industri Kimia Dan Farmasi,(20-2020) Industri Bahan Kimia Dan Barang Dari Bahan Kimia,Jawa Timur,Kabupaten Mojokerto,Jawa,Jawa,5010.8,334.1,0
2024 - Triwulan 2,PMA,Amerika,Kepulauan Virgin Inggris,Sektor Sekunder,Industri Makanan,(10-2020) Industri Makanan,Jawa Timur,Kabupaten Gresik,Jawa,Jawa,0,0,0
2024 - Triwulan 2,PMA,Amerika,Kepulauan Virgin Inggris,Sektor Sekunder,Industri Makanan,(10-2020) Industri Makanan,Jawa Timur,Kabupaten Pasuruan,Jawa,Jawa,0,0,0
2024 - Triwulan 2,PMA,Amerika,Kepulauan Virgin Inggris,Sektor Sekunder,Industri Mineral Non Logam,(23-2020) Industri Barang Galian Bukan Logam,Jawa Timur,Kabupaten Mojokerto,Jawa,Jawa,16765.8,1117.7,609
2024 - Triwulan 2,PMA,Amerika,Kepulauan Virgin Inggris,Sektor Tersier,Jasa Lainnya,(78-2020) Aktivitas Ketenagakerjaan,Jawa Timur,Kabupaten Gresik,Jawa,Jawa,0,0,0
2024 - Triwulan 2,PMA,Amerika,Kepulauan Virgin Inggris,Sektor Tersier,Jasa Lainnya,(78-2020) Aktivitas Ketenagakerjaan,Jawa Timur,Kabupaten Tuban,Jawa,Jawa,10100,673.3,0
2024 - Triwulan 2,PMA,Amerika,Kepulauan Virgin Inggris,Sektor Tersier,Jasa Lainnya,(78-2020) Aktivitas Ketenagakerjaan,Jawa Timur,Kota Surabaya,Jawa,Jawa,24100,1606.6,0
2024 - Triwulan 2,PMA,Amerika,Kepulauan Virgin Inggris,Sektor Tersier,Perdagangan dan Reparasi,"(46-2020) Perdagangan Besar, Bukan Mobil Dan Sepeda Motor",Jawa Timur,Kabupaten Gresik,Jawa,Jawa,0,0,0
2024 - Triwulan 2,PMA,Amerika,Kepulauan Virgin Inggris,Sektor Tersier,Perdagangan dan Reparasi,"(46-2020) Perdagangan Besar, Bukan Mobil Dan Sepeda Motor",Jawa Timur,Kabupaten Mojokerto,Jawa,Jawa,0,0,0
2024 - Triwulan 2,PMA,Amerika,Kepulauan Virgin Inggris,Sektor Tersier,Perdagangan dan Reparasi,"(46-2020) Perdagangan Besar, Bukan Mobil Dan Sepeda Motor",Jawa Timur,Kabupaten Sidoarjo,Jawa,Jawa,0,0,0
2024 - Triwulan 2,PMA,Amerika,Kepulauan Virgin Inggris,Sektor Tersier,"Perumahan, Kawasan Industri dan Perkantoran",(68-2020) Real Estat,Jawa Timur,Kabupaten Lamongan,Jawa,Jawa,0,0,0
2024 - Triwulan 2,PMA,Amerika,Kepulauan Virgin Inggris,Sektor Tersier,"Transportasi, Gudang dan Telekomunikasi",(49-2020) Angkutan Darat dan Angkutan melalui Saluran Pipa,Jawa Timur,Kabupaten Mojokerto,Jawa,Jawa,0,0,0
2024 - Triwulan 2,PMA,Amerika,Kepulauan Virgin Inggris,Sektor Tersier,"Transportasi, Gudang dan Telekomunikasi",(52-2020) Pergudangan dan Aktivitas Penunjang Angkutan,Jawa Timur,Kota Surabaya,Jawa,Jawa,66.7,4.4,0
2024 - Triwulan 2,PMA,Amerika,Panama,Sektor Tersier,Jasa Lainnya,(78-2020) Aktivitas Ketenagakerjaan,Jawa Timur,Kota Surabaya,Jawa,Jawa,0,0,0
2024 - Triwulan 2,PMA,Asia,Afghanistan,Sektor Sekunder,Industri Kimia Dan Farmasi,(20-2020) Industri Bahan Kimia Dan Barang Dari Bahan Kimia,Jawa Timur,Kabupaten Pasuruan,Jawa,Jawa,0,0,0
2024 - Triwulan 2,PMA,Asia,Bangladesh,Sektor Sekunder,Industri Kimia Dan Farmasi,(20-2020) Industri Bahan Kimia Dan Barang Dari Bahan Kimia,Jawa Timur,Kabupaten Pasuruan,Jawa,Jawa,0,0,0
2024 - Triwulan 2,PMA,Asia,"Hongkong, RRT",Sektor Primer,"Tanaman Pangan, Perkebunan, dan Peternakan","(01-2020) Pertanian Tanaman, Peternakan, Perburuan dan Kegiatan YBDI",Jawa Timur,Kabupaten Jember,Jawa,Jawa,0,0,59
2024 - Triwulan 2,PMA,Asia,"Hongkong, RRT",Sektor Primer,"Tanaman Pangan, Perkebunan, dan Peternakan","(01-2020) Pertanian Tanaman, Peternakan, Perburuan dan Kegiatan YBDI",Jawa Timur,Kota Surabaya,Jawa,Jawa,100,6.7,0
2024 - Triwulan 2,PMA,Asia,"Hongkong, RRT",Sektor Sekunder,Industri Barang dari Kulit dan Alas Kaki,"(15-2020) Industri Kulit, Barang dari Kulit dan Alas Kaki",Jawa Timur,Kabupaten Lamongan,Jawa,Jawa,3281,218.7,0
2024 - Triwulan 2,PMA,Asia,"Hongkong, RRT",Sektor Sekunder,Industri Barang dari Kulit dan Alas Kaki,"(15-2020) Industri Kulit, Barang dari Kulit dan Alas Kaki",Jawa Timur,Kabupaten Madiun,Jawa,Jawa,144190,9612.7,742
2024 - Triwulan 2,PMA,Asia,"Hongkong, RRT",Sektor Sekunder,Industri Barang dari Kulit dan Alas Kaki,"(15-2020) Industri Kulit, Barang dari Kulit dan Alas Kaki",Jawa Timur,Kabupaten Pasuruan,Jawa,Jawa,0,0,0
