periode,status_penanaman_modal,regional,negara,sektor_utama,nama_sektor,deskripsi_kbli_2digit,provinsi,kabupaten_kota,jawa_luar_jawa,pulau,investasi_rp_juta,investasi_us_ribu,tki
2022 - Triwulan 1,PMA,Amerika,Amerika Serikat,Sektor Tersier,Perdagangan dan Reparasi,"(46-2020) Perdagangan Besar, Bukan Mobil Dan Sepeda Motor",Jawa Timur,Kabupaten Malang,Jawa,Jawa,110.4,7.7,0
2022 - Triwulan 1,PMA,Amerika,Amerika Serikat,Sektor Tersier,Perdagangan dan Reparasi,"(46-2020) Perdagangan Besar, Bukan Mobil Dan Sepeda Motor",Jawa Timur,Kabupaten Sidoarjo,Jawa,Jawa,2783.1,193.9,62
2022 - Triwulan 1,PMA,Amerika,Amerika Serikat,Sektor Tersier,Perdagangan dan Reparasi,"(46-2020) Perdagangan Besar, Bukan Mobil Dan Sepeda Motor",Jawa Timur,Kota Surabaya,Jawa,Jawa,259.6,18.1,0
2022 - Triwulan 1,PMA,Amerika,Amerika Serikat,Sektor Tersier,Perdagangan dan Reparasi,"(47-2020) Perdagangan Eceran, Bukan Mobil Dan Motor",Jawa Timur,Kota Surabaya,Jawa,Jawa,0,0,0
2022 - Triwulan 1,PMA,Amerika,Amerika Serikat,Sektor Tersier,"Transportasi, Gudang dan Telekomunikasi",(52-2020) Pergudangan dan Aktivitas Penunjang Angkutan,Jawa Timur,Kota Surabaya,Jawa,Jawa,3930.6,273.9,0
2022 - Triwulan 1,PMA,Amerika,Brasil,Sektor Sekunder,Industri Barang dari Kulit dan Alas Kaki,"(15-2015) Industri kulit, barang dari kulit dan alas kaki",Jawa Timur,Kabupaten Sidoarjo,Jawa,Jawa,0,0,1
2022 - Triwulan 1,PMA,Amerika,Brasil,Sektor Sekunder,Industri Lainnya,"(38-2020) Pengumpulan, Treatment dan Pembuangan Limbah dan Sampah serta Aktivitas Pemulihan Material",Jawa Timur,Kabupaten Lamongan,Jawa,Jawa,96872.5,6750.7,0
2022 - Triwulan 1,PMA,Amerika,Kepulauan Cayman,Sektor Sekunder,Industri Karet dan Plastik,"(22-2020) Industri Karet, Barang Dari Karet Dan Plastik",Jawa Timur,Kabupaten Mojokerto,Jawa,Jawa,36093.8,2515.2,13
2022 - Triwulan 1,PMA,Amerika,Kepulauan Cayman,Sektor Sekunder,Industri Kimia Dan Farmasi,(20-2020) Industri Bahan Kimia Dan Barang Dari Bahan Kimia,Jawa Timur,Kabupaten Gresik,Jawa,Jawa,35.9,2.5,0
2022 - Triwulan 1,PMA,Amerika,Kepulauan Cayman,Sektor Sekunder,Industri Makanan,(10-2020) Industri Makanan,Jawa Timur,Kabupaten Gresik,Jawa,Jawa,0,0,0
2022 - Triwulan 1,PMA,Amerika,Kepulauan Cayman,Sektor Sekunder,Industri Makanan,(11-2020) Industri Minuman,Jawa Timur,Kabupaten Mojokerto,Jawa,Jawa,66440.7,4630,18
2022 - Triwulan 1,PMA,Amerika,Kepulauan Virgin Inggris,Sektor Sekunder,Industri Barang dari Kulit dan Alas Kaki,"(15-2020) Industri Kulit, Barang dari Kulit dan Alas Kaki",Jawa Timur,Kabupaten Nganjuk,Jawa,Jawa,0,0,0
2022 - Triwulan 1,PMA,Amerika,Kepulauan Virgin Inggris,Sektor Sekunder,Industri Barang dari Kulit dan Alas Kaki,"(15-2020) Industri Kulit, Barang dari Kulit dan Alas Kaki",Jawa Timur,Kabupaten Sidoarjo,Jawa,Jawa,0,0,0
2022 - Triwulan 1,PMA,Amerika,Kepulauan Virgin Inggris,Sektor Sekunder,Industri Kendaraan Bermotor dan Alat Transportasi Lain,"(29-2020) Industri Kendaraan Bermotor, Trailer Dan Semi Trailer",Jawa Timur,Kota Surabaya,Jawa,Jawa,108,7.5,2
2022 - Triwulan 1,PMA,Amerika,Kepulauan Virgin Inggris,Sektor Sekunder,Industri Makanan,(10-2020) Industri Makanan,Jawa Timur,Kabupaten Gresik,Jawa,Jawa,0,0,0
2022 - Triwulan 1,PMA,Amerika,Kepulauan Virgin Inggris,Sektor Sekunder,Industri Makanan,(10-2020) Industri Makanan,Jawa Timur,Kabupaten Pasuruan,Jawa,Jawa,0,0,0
2022 - Triwulan 1,PMA,Amerika,Kepulauan Virgin Inggris,Sektor Sekunder,Industri Makanan,(10-2020) Industri Makanan,Jawa Timur,Kota Surabaya,Jawa,Jawa,2046.3,142.6,0
2022 - Triwulan 1,PMA,Amerika,Kepulauan Virgin Inggris,Sektor Sekunder,Industri Mineral Non Logam,(23-2020) Industri Barang Galian Bukan Logam,Jawa Timur,Kabupaten Tuban,Jawa,Jawa,19557.8,1362.9,0
2022 - Triwulan 1,PMA,Amerika,Kepulauan Virgin Inggris,Sektor Tersier,Jasa Lainnya,"(62-2020) Aktivitas Pemrograman, Konsultasi Komputer Dan Kegiatan YBDI",Jawa Timur,Kota Surabaya,Jawa,Jawa,216,15,0
2022 - Triwulan 1,PMA,Amerika,Kepulauan Virgin Inggris,Sektor Tersier,"Transportasi, Gudang dan Telekomunikasi",(52-2020) Pergudangan dan Aktivitas Penunjang Angkutan,Jawa Timur,Kota Surabaya,Jawa,Jawa,0,0,0
2022 - Triwulan 1,PMA,Asia,"Hongkong, RRT",Sektor Primer,"Tanaman Pangan, Perkebunan, dan Peternakan","(01-2020) Pertanian Tanaman, Peternakan, Perburuan dan Kegiatan YBDI",Jawa Timur,Kabupaten Malang,Jawa,Jawa,0,0,0
2022 - Triwulan 1,PMA,Asia,"Hongkong, RRT",Sektor Primer,"Tanaman Pangan, Perkebunan, dan Peternakan","(01-2020) Pertanian Tanaman, Peternakan, Perburuan dan Kegiatan YBDI",Jawa Timur,Kabupaten Pasuruan,Jawa,Jawa,0,0,0
2022 - Triwulan 1,PMA,Asia,"Hongkong, RRT",Sektor Sekunder,Industri Karet dan Plastik,"(22-2020) Industri Karet, Barang Dari Karet Dan Plastik",Jawa Timur,Kabupaten Pasuruan,Jawa,Jawa,0,0,0
2022 - Triwulan 1,PMA,Asia,"Hongkong, RRT",Sektor Sekunder,Industri Kertas dan Percetakan,(17-2015) Industri kertas dan barang dari kertas,Jawa Timur,Kabupaten Sidoarjo,Jawa,Jawa,0,0,0
2022 - Triwulan 1,PMA,Asia,"Hongkong, RRT",Sektor Sekunder,Industri Kertas dan Percetakan,(17-2020) Industri Kertas dan Barang Dari Kertas,Jawa Timur,Kabupaten Malang,Jawa,Jawa,600.5,41.8,0
2022 - Triwulan 1,PMA,Asia,"Hongkong, RRT",Sektor Sekunder,Industri Kimia Dan Farmasi,(20-2020) Industri Bahan Kimia Dan Barang Dari Bahan Kimia,Jawa Timur,Kabupaten Gresik,Jawa,Jawa,1316.6,91.8,0
2022 - Triwulan 1,PMA,Asia,"Hongkong, RRT",Sektor Sekunder,Industri Kimia Dan Farmasi,(20-2020) Industri Bahan Kimia Dan Barang Dari Bahan Kimia,Jawa Timur,Kabupaten Jember,Jawa,Jawa,0,0,0
2022 - Triwulan 1,PMA,Asia,"Hongkong, RRT",Sektor Sekunder,Industri Kimia Dan Farmasi,(20-2020) Industri Bahan Kimia Dan Barang Dari Bahan Kimia,Jawa Timur,Kabupaten Kediri,Jawa,Jawa,0,0,0
2022 - Triwulan 1,PMA,Asia,"Hongkong, RRT",Sektor Sekunder,Industri Kimia Dan Farmasi,(20-2020) Industri Bahan Kimia Dan Barang Dari Bahan Kimia,Jawa Timur,Kabupaten Malang,Jawa,Jawa,0,0,0
2022 - Triwulan 1,PMA,Asia,"Hongkong, RRT",Sektor Sekunder,Industri Kimia Dan Farmasi,(20-2020) Industri Bahan Kimia Dan Barang Dari Bahan Kimia,Jawa Timur,Kabupaten Pasuruan,Jawa,Jawa,0,0,0
2022 - Triwulan 1,PMA,Asia,"Hongkong, RRT",Sektor Sekunder,Industri Kimia Dan Farmasi,(20-2020) Industri Bahan Kimia Dan Barang Dari Bahan Kimia,Jawa Timur,Kabupaten Sidoarjo,Jawa,Jawa,0,0,0
2022 - Triwulan 1,PMA,Asia,"Hongkong, RRT",Sektor Sekunder,Industri Kimia Dan Farmasi,(20-2020) Industri Bahan Kimia Dan Barang Dari Bahan Kimia,Jawa Timur,Kota Malang,Jawa,Jawa,0,0,0
2022 - Triwulan 1,PMA,Asia,"Hongkong, RRT",Sektor Sekunder,Industri Kimia Dan Farmasi,(20-2020) Industri Bahan Kimia Dan Barang Dari Bahan Kimia,Jawa Timur,Kota Surabaya,Jawa,Jawa,0,0,0
2022 - Triwulan 1,PMA,Asia,"Hongkong, RRT",Sektor Sekunder,Industri Lainnya,(31-2020) Industri Furnitur,Jawa Timur,Kabupaten Pasuruan,Jawa,Jawa,56209.1,3917,0
2022 - Triwulan 1,PMA,Asia,"Hongkong, RRT",Sektor Sekunder,Industri Lainnya,(32-2020) Industri pengolahan lainnya,Jawa Timur,Kabupaten Sidoarjo,Jawa,Jawa,0,0,0
2022 - Triwulan 1,PMA,Asia,"Hongkong, RRT",Sektor Sekunder,"Industri Logam Dasar, Barang Logam, Bukan Mesin dan Peralatannya",(24-2020) Industri Logam Dasar,Jawa Timur,Kabupaten Sidoarjo,Jawa,Jawa,1196784.5,83399.6,57
2022 - Triwulan 1,PMA,Asia,"Hongkong, RRT",Sektor Sekunder,Industri Makanan,(10-2020) Industri Makanan,Jawa Timur,Kabupaten Jombang,Jawa,Jawa,0,0,9
2022 - Triwulan 1,PMA,Asia,"Hongkong, RRT",Sektor Sekunder,Industri Makanan,(10-2020) Industri Makanan,Jawa Timur,Kabupaten Mojokerto,Jawa,Jawa,983.6,68.5,0
2022 - Triwulan 1,PMA,Asia,"Hongkong, RRT",Sektor Sekunder,Industri Makanan,(10-2020) Industri Makanan,Jawa Timur,Kabupaten Pasuruan,Jawa,Jawa,209.3,14.6,0
2022 - Triwulan 1,PMA,Asia,"Hongkong, RRT",Sektor Sekunder,Industri Makanan,(10-2020) Industri Makanan,Jawa Timur,Kabupaten Sidoarjo,Jawa,Jawa,0,0,0
2022 - Triwulan 1,PMA,Asia,"Hongkong, RRT",Sektor Sekunder,Industri Makanan,(10-2020) Industri Makanan,Jawa Timur,Kabupaten Situbondo,Jawa,Jawa,420.1,29.3,191
2022 - Triwulan 1,PMA,Asia,"Hongkong, RRT",Sektor Sekunder,"Industri  Mesin, Elektronik, Instrumen Kedokteran, Peralatan Listrik, Presisi, Optik dan Jam","(26-2020) Industri Komputer, Barang Elektronik Dan Optik",Jawa Timur,Kota Surabaya,Jawa,Jawa,0,0,0
2022 - Triwulan 1,PMA,Asia,"Hongkong, RRT",Sektor Sekunder,Industri Mineral Non Logam,(23-2020) Industri Barang Galian Bukan Logam,Jawa Timur,Kabupaten Jember,Jawa,Jawa,46679.3,3252.9,0
2022 - Triwulan 1,PMA,Asia,"Hongkong, RRT",Sektor Sekunder,Industri Mineral Non Logam,(23-2020) Industri Barang Galian Bukan Logam,Jawa Timur,Kabupaten Mojokerto,Jawa,Jawa,0,0,0
2022 - Triwulan 1,PMA,Asia,"Hongkong, RRT",Sektor Tersier,Jasa Lainnya,(72-2020) Penelitian Dan Pengembangan Ilmu Pengetahuan,Jawa Timur,Kota Surabaya,Jawa,Jawa,8829.2,615.3,9
2022 - Triwulan 1,PMA,Asia,"Hongkong, RRT",Sektor Tersier,"Listrik, Gas dan Air","(35-2020) Pengadaan Listrik, Gas, Uap/Air Panas Dan Udara Dingin",Jawa Timur,Kabupaten Pasuruan,Jawa,Jawa,9.5,0.7,0
2022 - Triwulan 1,PMA,Asia,"Hongkong, RRT",Sektor Tersier,Perdagangan dan Reparasi,"(46-2020) Perdagangan Besar, Bukan Mobil Dan Sepeda Motor",Jawa Timur,Kabupaten Gresik,Jawa,Jawa,0,0,0
2022 - Triwulan 1,PMA,Asia,"Hongkong, RRT",Sektor Tersier,Perdagangan dan Reparasi,"(46-2020) Perdagangan Besar, Bukan Mobil Dan Sepeda Motor",Jawa Timur,Kabupaten Jember,Jawa,Jawa,0,0,0
2022 - Triwulan 1,PMA,Asia,"Hongkong, RRT",Sektor Tersier,Perdagangan dan Reparasi,"(46-2020) Perdagangan Besar, Bukan Mobil Dan Sepeda Motor",Jawa Timur,Kabupaten Kediri,Jawa,Jawa,0,0,0
2022 - Triwulan 1,PMA,Asia,"Hongkong, RRT",Sektor Tersier,Perdagangan dan Reparasi,"(46-2020) Perdagangan Besar, Bukan Mobil Dan Sepeda Motor",Jawa Timur,Kabupaten Malang,Jawa,Jawa,0,0,0
2022 - Triwulan 1,PMA,Asia,"Hongkong, RRT",Sektor Tersier,Perdagangan dan Reparasi,"(46-2020) Perdagangan Besar, Bukan Mobil Dan Sepeda Motor",Jawa Timur,Kota Surabaya,Jawa,Jawa,15980,1113.6,9
2022 - Triwulan 1,PMA,Asia,"Hongkong, RRT",Sektor Tersier,"Transportasi, Gudang dan Telekomunikasi",(52-2020) Pergudangan dan Aktivitas Penunjang Angkutan,Jawa Timur,Kabupaten Gresik,Jawa,Jawa,0,0,0
2022 - Triwulan 1,PMA,Asia,"Hongkong, RRT",Sektor Tersier,"Transportasi, Gudang dan Telekomunikasi",(52-2020) Pergudangan dan Aktivitas Penunjang Angkutan,Jawa Timur,Kabupaten Jember,Jawa,Jawa,0,0,0
2022 - Triwulan 1,PMA,Asia,"Hongkong, RRT",Sektor Tersier,"Transportasi, Gudang dan Telekomunikasi",(52-2020) Pergudangan dan Aktivitas Penunjang Angkutan,Jawa Timur,Kabupaten Kediri,Jawa,Jawa,0,0,0
2022 - Triwulan 1,PMA,Asia,"Hongkong, RRT",Sektor Tersier,"Transportasi, Gudang dan Telekomunikasi",(52-2020) Pergudangan dan Aktivitas Penunjang Angkutan,Jawa Timur,Kabupaten Madiun,Jawa,Jawa,0,0,1
2022 - Triwulan 1,PMA,Asia,"Hongkong, RRT",Sektor Tersier,"Transportasi, Gudang dan Telekomunikasi",(52-2020) Pergudangan dan Aktivitas Penunjang Angkutan,Jawa Timur,Kabupaten Malang,Jawa,Jawa,0,0,0
2022 - Triwulan 1,PMA,Asia,India,Sektor Sekunder,Industri Lainnya,"(38-2020) Pengumpulan, Treatment dan Pembuangan Limbah dan Sampah serta Aktivitas Pemulihan Material",Jawa Timur,Kabupaten Sidoarjo,Jawa,Jawa,0,0,3
2022 - Triwulan 1,PMA,Asia,India,Sektor Sekunder,"Industri Logam Dasar, Barang Logam, Bukan Mesin dan Peralatannya",(24-2020) Industri Logam Dasar,Jawa Timur,Kabupaten Mojokerto,Jawa,Jawa,79.3,5.5,0
2022 - Triwulan 1,PMA,Asia,India,Sektor Sekunder,"Industri Logam Dasar, Barang Logam, Bukan Mesin dan Peralatannya","(25-2020) Industri Barang Logam, Bukan Mesin Dan Peralatannya",Jawa Timur,Kabupaten Sidoarjo,Jawa,Jawa,0,0,0
2022 - Triwulan 1,PMA,Asia,India,Sektor Sekunder,Industri Makanan,(10-2020) Industri Makanan,Jawa Timur,Kabupaten Sidoarjo,Jawa,Jawa,0,0,0
2022 - Triwulan 1,PMA,Asia,India,Sektor Tersier,Perdagangan dan Reparasi,"(46-2015) Perdagangan besar, bukan mobil dan sepeda motor",Jawa Timur,Kota Surabaya,Jawa,Jawa,0,0,5
2022 - Triwulan 1,PMA,Asia,India,Sektor Tersier,Perdagangan dan Reparasi,"(46-2020) Perdagangan Besar, Bukan Mobil Dan Sepeda Motor",Jawa Timur,Kabupaten Sidoarjo,Jawa,Jawa,0,0,0
2022 - Triwulan 1,PMA,Asia,India,Sektor Tersier,Perdagangan dan Reparasi,"(46-2020) Perdagangan Besar, Bukan Mobil Dan Sepeda Motor",Jawa Timur,Kota Surabaya,Jawa,Jawa,63.1,4.4,2
2022 - Triwulan 1,PMA,Asia,Jepang,Sektor Sekunder,Industri Barang dari Kulit dan Alas Kaki,"(15-2015) Industri kulit, barang dari kulit dan alas kaki",Jawa Timur,Kabupaten Pasuruan,Jawa,Jawa,0,0,0
2022 - Triwulan 1,PMA,Asia,Jepang,Sektor Sekunder,Industri Karet dan Plastik,"(22-2015) Industri karet, barang dari karet dan plastik",Jawa Timur,Kabupaten Pasuruan,Jawa,Jawa,0,0,0
2022 - Triwulan 1,PMA,Asia,Jepang,Sektor Sekunder,Industri Karet dan Plastik,"(22-2015) Industri karet, barang dari karet dan plastik",Jawa Timur,Kota Surabaya,Jawa,Jawa,0,0,0
2022 - Triwulan 1,PMA,Asia,Jepang,Sektor Sekunder,Industri Karet dan Plastik,"(22-2020) Industri Karet, Barang Dari Karet Dan Plastik",Jawa Timur,Kabupaten Gresik,Jawa,Jawa,3864.6,269.3,0
2022 - Triwulan 1,PMA,Asia,Jepang,Sektor Sekunder,Industri Karet dan Plastik,"(22-2020) Industri Karet, Barang Dari Karet Dan Plastik",Jawa Timur,Kabupaten Mojokerto,Jawa,Jawa,7391.6,515.1,0
2022 - Triwulan 1,PMA,Asia,Jepang,Sektor Sekunder,Industri Karet dan Plastik,"(22-2020) Industri Karet, Barang Dari Karet Dan Plastik",Jawa Timur,Kabupaten Sidoarjo,Jawa,Jawa,289.3,20.2,0
2022 - Triwulan 1,PMA,Asia,Jepang,Sektor Sekunder,Industri Karet dan Plastik,"(22-2020) Industri Karet, Barang Dari Karet Dan Plastik",Jawa Timur,Kota Surabaya,Jawa,Jawa,0,0,0
2022 - Triwulan 1,PMA,Asia,Jepang,Sektor Sekunder,Industri Kayu,"(16-2015) Industri kayu, barang dari kayu dan gabus (tidak termasuk furnitur) dan barang anyaman dari bambu, rotan dan sejenisnya",Jawa Timur,Kabupaten Pasuruan,Jawa,Jawa,0,0,0
2022 - Triwulan 1,PMA,Asia,Jepang,Sektor Sekunder,Industri Kayu,"(16-2020) Industri Kayu, Barang dari Kayu dan Gabus (Tidak Termasuk Furnitur) dan Barang Anyaman dari Bambu, Rotan dan Sejenisnya",Jawa Timur,Kabupaten Gresik,Jawa,Jawa,0,0,0
2022 - Triwulan 1,PMA,Asia,Jepang,Sektor Sekunder,Industri Kayu,"(16-2020) Industri Kayu, Barang dari Kayu dan Gabus (Tidak Termasuk Furnitur) dan Barang Anyaman dari Bambu, Rotan dan Sejenisnya",Jawa Timur,Kabupaten Lumajang,Jawa,Jawa,0,0,0
2022 - Triwulan 1,PMA,Asia,Jepang,Sektor Sekunder,Industri Kayu,"(16-2020) Industri Kayu, Barang dari Kayu dan Gabus (Tidak Termasuk Furnitur) dan Barang Anyaman dari Bambu, Rotan dan Sejenisnya",Jawa Timur,Kabupaten Pasuruan,Jawa,Jawa,0,0,0
2022 - Triwulan 1,PMA,Asia,Jepang,Sektor Sekunder,Industri Kayu,"(16-2020) Industri Kayu, Barang dari Kayu dan Gabus (Tidak Termasuk Furnitur) dan Barang Anyaman dari Bambu, Rotan dan Sejenisnya",Jawa Timur,Kabupaten Sidoarjo,Jawa,Jawa,0,0,0
2022 - Triwulan 1,PMA,Asia,Jepang,Sektor Sekunder,Industri Kayu,"(16-2020) Industri Kayu, Barang dari Kayu dan Gabus (Tidak Termasuk Furnitur) dan Barang Anyaman dari Bambu, Rotan dan Sejenisnya",Jawa Timur,Kota Probolinggo,Jawa,Jawa,0,0,0
2022 - Triwulan 1,PMA,Asia,Jepang,Sektor Sekunder,Industri Kayu,"(16-2020) Industri Kayu, Barang dari Kayu dan Gabus (Tidak Termasuk Furnitur) dan Barang Anyaman dari Bambu, Rotan dan Sejenisnya",Jawa Timur,Kota Surabaya,Jawa,Jawa,0,0,17
2022 - Triwulan 1,PMA,Asia,Jepang,Sektor Sekunder,Industri Kendaraan Bermotor dan Alat Transportasi Lain,"(29-2015) Industri kendaraan bermotor, trailer dan semi trailer",Jawa Timur,Kabupaten Pasuruan,Jawa,Jawa,10575.5,737,4
2022 - Triwulan 1,PMA,Asia,Jepang,Sektor Sekunder,Industri Kendaraan Bermotor dan Alat Transportasi Lain,"(29-2020) Industri Kendaraan Bermotor, Trailer Dan Semi Trailer",Jawa Timur,Kabupaten Pasuruan,Jawa,Jawa,116694.7,8132,35
2022 - Triwulan 1,PMA,Asia,Jepang,Sektor Sekunder,Industri Kendaraan Bermotor dan Alat Transportasi Lain,"(29-2020) Industri Kendaraan Bermotor, Trailer Dan Semi Trailer",Jawa Timur,Kabupaten Sidoarjo,Jawa,Jawa,0,0,0
2022 - Triwulan 1,PMA,Asia,Jepang,Sektor Sekunder,Industri Kendaraan Bermotor dan Alat Transportasi Lain,"(29-2020) Industri Kendaraan Bermotor, Trailer Dan Semi Trailer",Jawa Timur,Kota Surabaya,Jawa,Jawa,0,0,2
2022 - Triwulan 1,PMA,Asia,Jepang,Sektor Sekunder,Industri Kertas dan Percetakan,(17-2020) Industri Kertas dan Barang Dari Kertas,Jawa Timur,Kabupaten Mojokerto,Jawa,Jawa,290.8,20.3,0
2022 - Triwulan 1,PMA,Asia,Jepang,Sektor Sekunder,Industri Kertas dan Percetakan,(17-2020) Industri Kertas dan Barang Dari Kertas,Jawa Timur,Kabupaten Sidoarjo,Jawa,Jawa,0,0,0
2022 - Triwulan 1,PMA,Asia,Jepang,Sektor Sekunder,Industri Kimia Dan Farmasi,(20-2015) Industri bahan kimia dan barang dari bahan kimia,Jawa Timur,Kabupaten Mojokerto,Jawa,Jawa,242789.2,16919.1,150
2022 - Triwulan 1,PMA,Asia,Jepang,Sektor Sekunder,Industri Kimia Dan Farmasi,(20-2020) Industri Bahan Kimia Dan Barang Dari Bahan Kimia,Jawa Timur,Kabupaten Gresik,Jawa,Jawa,70252.8,4895.6,0
2022 - Triwulan 1,PMA,Asia,Jepang,Sektor Sekunder,Industri Kimia Dan Farmasi,(20-2020) Industri Bahan Kimia Dan Barang Dari Bahan Kimia,Jawa Timur,Kabupaten Mojokerto,Jawa,Jawa,0,0,0
2022 - Triwulan 1,PMA,Asia,Jepang,Sektor Sekunder,Industri Kimia Dan Farmasi,(20-2020) Industri Bahan Kimia Dan Barang Dari Bahan Kimia,Jawa Timur,Kabupaten Pasuruan,Jawa,Jawa,342908.7,23896.1,0
2022 - Triwulan 1,PMA,Asia,Jepang,Sektor Sekunder,Industri Kimia Dan Farmasi,(20-2020) Industri Bahan Kimia Dan Barang Dari Bahan Kimia,Jawa Timur,Kota Probolinggo,Jawa,Jawa,0,0,2
